uen,issuance_agency_id,entity_name,entity_type_description,business_constitution_description,company_type_description,paf_constitution_description,entity_status_description,registration_incorporation_date,uen_issue_date,address_type,block,street_name,level_no,unit_no,building_name,postal_code,other_address_line1,other_address_line2,account_due_date,annual_return_date,primary_ssic_code,primary_ssic_description,primary_user_described_activity,secondary_ssic_code,secondary_ssic_description,secondary_user_described_activity,no_of_officers,former_entity_name1,former_entity_name2,former_entity_name3,former_entity_name4,former_entity_name5,former_entity_name6,former_entity_name7,former_entity_name8,former_entity_name9,former_entity_name10,former_entity_name11,former_entity_name12,former_entity_name13,former_entity_name14,former_entity_name15,uen_of_audit_firm1,name_of_audit_firm1,uen_of_audit_firm2,name_of_audit_firm2,uen_of_audit_firm3,name_of_audit_firm3,uen_of_audit_firm4,name_of_audit_firm4,uen_of_audit_firm5,name_of_audit_firm5
52954523C,ACRA,QUAI QUI MARITIME,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-10-10,2001-10-10,LOCAL,231,PASIR PANJANG ROAD,03,25,THE VERANDAH RESIDENCES,117629,na,na,na,na,70201,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52954547X,ACRA,QUIET STORM DESIGNS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-10-11,2001-10-11,LOCAL,454,JOO CHIAT PLACE,na,na,na,428068,na,na,na,na,74192,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52954759K,ACRA,QING CHENG TECHNOLOGY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-10-13,2001-10-13,LOCAL,856C,TAMPINES STREET 82,10,172,TAMPINES ARCADIA,523856,na,na,na,na,46900,na,na,70201,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955504B,ACRA,QUEST DYNAMIC CHANNEL,Sole Proprietorship/ Partnership,Partnership,na,na,Cancelled,2001-10-24,2001-10-24,LOCAL,10,ANSON ROAD,30,07,INTERNATIONAL PLAZA,079903,na,na,na,na,85409,na,na,46900,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955847E,ACRA,QIAN LING MINIMART,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-10-29,2001-10-29,LOCAL,46,SIMS PLACE,01,199,SIMS VISTA,380046,na,na,na,na,47102,na,na,47219,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955854L,ACRA,QUESTLINK & PROFESSIONALS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-10-29,2001-10-29,LOCAL,57B,FLORENCE ROAD,na,na,FLORENCE VILLE,549518,na,na,na,na,85304,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955864E,ACRA,QLICK MARKETING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-10-29,2001-10-29,LOCAL,190,MIDDLE ROAD,19,05,FORTUNE CENTRE,188979,na,na,na,na,82302,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955897A,ACRA,QUBIC MEDIA,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Live,2001-10-29,2001-10-29,LOCAL,10,ANSON ROAD,33,04A,INTERNATIONAL PLAZA,079903,na,na,na,na,58202,na,na,62011,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52955899L,ACRA,QTC MANAGEMENT,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled (Non-Renewal),2001-10-30,2001-10-30,LOCAL,200,JALAN SULTAN,03,03,TEXTILE CENTRE,199018,na,na,na,na,70209,na,na,62090,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956075E,ACRA,Q-BRIK CREATIONS,Sole Proprietorship/ Partnership,Partnership,na,na,Ceased Registration,2001-10-31,2001-10-31,LOCAL,67,HILLVIEW CRESCENT,na,na,HILLVIEW VILLAS,669466,na,na,na,na,46900,na,na,47742,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956103D,ACRA,QUINNTON BUSINESS SCHOOL,Sole Proprietorship/ Partnership,Partnership,na,na,Terminated,2001-11-01,2001-11-01,LOCAL,111,NORTH BRIDGE ROAD,05,47,PENINSULA PLAZA,179098,na,na,na,na,85409,na,na,na,na,na,4,QUINNTON TRAINING CENTRE,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956194L,ACRA,QUE SIERRA EQUIPMENTS & SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-11-02,2001-11-02,LOCAL,101,UPPER CROSS STREET,03,63A,PEOPLE'S PARK CENTRE,058357,na,na,na,na,96099,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956354A,ACRA,Q-HUAT TRADING,Sole Proprietorship/ Partnership,Partnership,na,na,Terminated,2001-11-05,2001-11-05,LOCAL,68,LORONG 16 GEYLANG,02,05,ASSOCIATION BUILDING,398889,na,na,na,na,46900,na,na,46462,na,na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956643E,ACRA,QUETTIL,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-11-08,2001-11-08,LOCAL,128,GRANGE ROAD,na,na,RAINBOW MANSIONS,249604,na,na,na,na,62021,na,na,70201,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52956818K,ACRA,QI HUI JEWELLERY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2001-11-12,2001-11-12,LOCAL,90,WHAMPOA DRIVE,01,635,na,320090,na,na,na,na,96099,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957064E,ACRA,QUANTUM WAVE SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-11-16,2001-11-16,LOCAL,1002,TOA PAYOH INDUSTRIAL PARK,03,1449,TOA PAYOH INDUSTRIAL PARK,319074,na,na,na,na,62011,na,na,47412,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957116A,ACRA,QUICK CARGO AND LOGISTIC SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-11-16,2001-11-16,LOCAL,10,ANSON ROAD,11,17,INTERNATIONAL PLAZA,079903,na,na,na,na,52232,na,na,52101,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957283D,ACRA,QUALITY BUILDING SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-11-20,2001-11-20,LOCAL,608,JURONG WEST STREET 65,12,556,na,640608,na,na,na,na,41009,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957398M,ACRA,QUANTUM PLUS INTERNATIONAL,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2001-11-21,2001-11-21,LOCAL,111,NORTH BRIDGE ROAD,27,01,PENINSULA PLAZA,179098,na,na,na,na,68201,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957486A,ACRA,Q'S DECOR & CONSULTANTS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-11-22,2001-11-22,LOCAL,10,ANSON ROAD,18,18,INTERNATIONAL PLAZA,079903,na,na,na,na,74191,na,na,46100,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52957528X,ACRA,QUALITYMATTERS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-11-22,2001-11-22,LOCAL,100A,JERVOIS ROAD,01,01,JERVOIS PRIVE,249057,na,na,na,na,70201,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958292M,ACRA,QUEEN'S SPA,Sole Proprietorship/ Partnership,Partnership,na,na,Terminated,2001-12-05,2001-12-05,LOCAL,43,SIXTH AVENUE,01,06,SIXTH AVENUE VILLE,276484,na,na,na,na,96022,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958351L,ACRA,QPJ CONSTRUCTION,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-12-05,2001-12-05,LOCAL,554A,MACPHERSON ROAD,na,na,na,368232,na,na,na,na,41009,BUILDING AND CONSTRUCTION JOBS,na,43299,BUILDING AND CONSTRUCTION JOBS,na,1,QKH MARKETING & ASSOCIATES,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958352J,ACRA,QKH MARKETING & TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-12-05,2001-12-05,LOCAL,554-A,MACPHERSON ROAD,na,na,na,368232,na,na,na,na,46306,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958355X,ACRA,QUALITY IMPEX SERVICES,Sole Proprietorship/ Partnership,Partnership,na,na,Ceased Registration,2001-12-05,2001-12-05,LOCAL,621,ALJUNIED ROAD,04,06,LIPO BUILDING,389834,na,na,na,na,46100,"GENERAL MERCHANTS,BROKERS,IMP & EXP OF ALL TYPE OF GOODS",na,46511,"GENERAL MERCHANTS,BROKERS,IMP & EXP OF ALL TYPE OF GOODS",na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958371B,ACRA,QPOS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-12-06,2001-12-06,LOCAL,35B,CIRCULAR ROAD,na,na,na,049371,na,na,na,na,62021,na,na,47412,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52958600B,ACRA,QUEENSFIELD BUSINESS SCHOOL,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2001-12-08,2001-12-08,LOCAL,151,CHIN SWEE ROAD,04,05,MANHATTAN HOUSE,169876,na,na,na,na,85304,na,na,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959282K,ACRA,QUEK LEE CONTRACTOR,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-12-20,2001-12-20,LOCAL,51,KAMPONG BUGIS,02,01B,KALLANG RIVERSIDE,338986,na,na,na,na,41001,na,na,43301,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959604X,ACRA,QINGXI ENTERPRISE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2001-12-27,2001-12-27,LOCAL,8/8A,LORONG 9 GEYLANG,na,na,na,388756,na,na,na,na,96099,na,na,47413,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959648B,ACRA,QCN (SINGAPORE),Sole Proprietorship/ Partnership,Partnership,na,na,Terminated,2001-12-27,2001-12-27,LOCAL,37,JALAN SEMPADAN,01,02,VILLA MARINA,457406,na,na,na,na,13929,na,na,46452,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959656C,ACRA,QI XIN BEAUTY ESTHETIC,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Live,2001-12-28,2001-12-28,LOCAL,144,UPPER BUKIT TIMAH ROAD,B1,K16,BEAUTY WORLD CENTRE,588177,na,na,na,na,96022,na,na,47721,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959754C,ACRA,QNOSIS SOLUTIONS,Sole Proprietorship/ Partnership,Partnership,na,na,Cancelled,2001-12-29,2001-12-29,LOCAL,170,UPPER BUKIT TIMAH ROAD,B2,18,BUKIT TIMAH SHOPPING CENTRE,588179,na,na,na,na,62021,na,na,62011,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52959993K,ACRA,QUARTZ CONSULTANCY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-01-03,2002-01-03,LOCAL,503,SEMBAWANG ROAD,04,33,SELETARIS,757707,na,na,na,na,70201,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961115E,ACRA,QC@PAUL FURNITURE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled (Non-Renewal),2002-01-21,2002-01-21,LOCAL,474,SEGAR ROAD,07,308,na,670474,na,na,na,na,46431,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961343C,ACRA,QSK TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-01-23,2002-01-23,LOCAL,11,UPPER BOON KENG ROAD,01,915,BOON KENG VILLE,380011,na,na,na,na,46900,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961368M,ACRA,QUEST SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-01-24,2002-01-24,LOCAL,200,TURF CLUB ROAD,01,47,THE GRANDSTAND,287994,na,na,na,na,96011,na,na,47109,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961370X,ACRA,QH BUILDING CONSTRUCTION,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-01-24,2002-01-24,LOCAL,5001,BEACH ROAD,07,26,na,199588,na,na,na,na,50022,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961513D,ACRA,QUICK COURIER SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-01-25,2002-01-25,LOCAL,207,HENDERSON ROAD,01,05,HENDERSON INDUSTRIAL PARK,159550,na,na,na,na,53200,na,na,82999,na,na,1,RED ASSOCIATES,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961626B,ACRA,QUANTUM NETWORKS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-01-28,2002-01-28,LOCAL,1,SIMEI STREET 3,01,20,EASTPOINT GREEN,529890,na,na,na,na,46900,na,na,46100,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961744K,ACRA,QUAN HUANG TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-01-29,2002-01-29,LOCAL,6,HOLLAND CLOSE,01,16,na,271006,na,na,na,na,47770,RETAILING SECOND-HAND GOODS,na,na,RETAILING SECOND-HAND GOODS,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52961840X,ACRA,QED (INT'L) TECHNOLOGY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-01-31,2002-01-31,LOCAL,111,NORTH BRIDGE ROAD,27,01,PENINSULA PLAZA,179098,na,na,na,na,46900,na,na,46599,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52962487K,ACRA,Q ZEE ENTERPRISES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-02-11,2002-02-11,LOCAL,106,BISHAN STREET 12,06,228,BISHAN VIEW,570106,na,na,na,na,46900,na,na,47539,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52962493A,ACRA,QUAFFER ASIA PACIFIC,Sole Proprietorship/ Partnership,Partnership,na,na,Cancelled (Non-Renewal),2002-02-11,2002-02-11,LOCAL,623,ALJUNIED ROAD,05,09,ALJUNIED INDUSTRIAL COMPLEX,389835,na,na,na,na,46635,na,na,46900,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52962955X,ACRA,Q'UTE TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-02-21,2002-02-21,LOCAL,6001,BEACH ROAD,02,53,GOLDEN MILE TOWER,199589,na,na,na,na,46459,na,na,46304,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963104X,ACRA,QIN JIN TRANSPORT,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-02-25,2002-02-25,LOCAL,1557,KEPPEL ROAD,02,10A,na,089066,na,na,na,na,49233,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963129J,ACRA,QUEENS DISCO PUB,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2002-02-25,2002-02-25,LOCAL,400,ORCHARD ROAD,01,21,ORCHARD TOWERS,238875,na,na,na,na,56130,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963149X,ACRA,QHH MOVING SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-02-26,2002-02-26,LOCAL,379,CLEMENTI AVENUE 5,11,344,na,120379,na,na,na,na,95301,na,na,49232,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963378K,ACRA,QIANWEI TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled (Non-Renewal),2002-02-28,2002-02-28,LOCAL,829,JURONG WEST STREET 81,07,312,na,640829,na,na,na,na,46900,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963578W,ACRA,QUEEN'S BEER GARDEN,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2002-03-02,2002-03-02,LOCAL,60,JALAN PENJARA,na,na,na,149375,na,na,na,na,56130,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52963896K,ACRA,QUANTUM CREATIVE SERVICES,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2002-03-06,2002-03-06,LOCAL,10,ANSON ROAD,18,18,INTERNATIONAL PLAZA,079903,na,na,na,na,73100,na,na,74192,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52964818X,ACRA,QIAO SHANG INTERNATIONAL TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-03-18,2002-03-18,LOCAL,9,DEFU LANE 3,na,na,na,539441,na,na,na,na,46900,na,na,70209,na,na,1,STAR HORSE OIL INTERNATIONAL TRADING,MODERN ASIA WHOLESALE TRADING,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52964849X,ACRA,QURNIA 1030 TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-03-19,2002-03-19,LOCAL,5,JALAN MASJID,01,02,KEMBANGAN COURT,418924,na,na,na,na,46304,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52965781C,ACRA,QU WEI SEAFOOD,Sole Proprietorship/ Partnership,Partnership,na,na,Ceased Registration,2002-04-01,2002-04-01,LOCAL,143,VICTORIA STREET,na,na,ST. JOSEPH'S CHURCH,188020,na,na,na,na,56140,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966261B,ACRA,QI YI TRADING ENTERPRISE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-04-05,2002-04-05,LOCAL,289,BISHAN STREET 24,24,23,BISHAN HEIGHTS,570289,na,na,na,na,47711,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966346E,ACRA,QUANTUM CONNECT,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-04-08,2002-04-08,LOCAL,11,SYED ALWI ROAD,02,02,TECK HENG LONG INDUSTRIAL BUILDING,207629,na,na,na,na,70201,na,na,na,na,na,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966543C,ACRA,QUEENSFIELD GRADUATE BUSINESS SCHOOL,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-04-10,2002-04-10,LOCAL,122,MIDDLE ROAD,08,02,MERCURE SINGAPORE BUGIS,188973,na,na,na,na,85304,na,na,85409,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966616B,ACRA,QSR ENTERPRISE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-04-11,2002-04-11,LOCAL,304,HOUGANG AVENUE 5,08-,399,na,530304,na,na,na,na,28273,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966638C,ACRA,QUEENSTOWN TENNIS ACADEMY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Live,2002-04-11,2002-04-11,LOCAL,837,TAMPINES STREET 83,06,06-80,TAMPINES PALMWALK,520837,na,na,na,na,62023,na,na,70201,na,na,1,MR FIX IT ENTERPRISE,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966770C,ACRA,QUIKSOL.INT'L COMPONENTS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-04-12,2002-04-12,LOCAL,19,BURN ROAD,05,02,ADVANCE BUILDING,369974,na,na,na,na,82999,na,na,46900,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966791J,ACRA,QURAN LEARNING CENTRE,Sole Proprietorship/ Partnership,Partnership,na,na,Live,2002-04-12,2002-04-12,LOCAL,150,CHANGI ROAD,04,04B,GUTHRIE BUILDING,419973,na,na,na,na,85409,na,na,85409,na,na,7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52966961K,ACRA,QUALITY CUSTOMER INTERACTIONS ASSESSMENTS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-04-16,2002-04-16,LOCAL,35,ROBINSON ROAD,03,01,HOTEL TELEGRAPH,068876,na,na,na,na,70201,na,na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52967265X,ACRA,QUINTESSENTIAL QUALITY CONSULTANCY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2002-04-19,2002-04-19,LOCAL,80,JALAN DAUD,09,04,WINDY HEIGHTS,419591,na,na,na,na,70201,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52967671X,ACRA,QXD CONSULTANTS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-04-24,2002-04-24,LOCAL,10,ANSON ROAD,10,18,INTERNATIONAL PLAZA,079903,na,na,na,na,70201,na,na,70209,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968162E,ACRA,QUIVER INTELLIGENCE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-02,2002-05-02,LOCAL,50,KALLANG BAHRU,04,22,na,339334,na,na,na,na,62021,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968173X,ACRA,QUIRK WORKS,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-02,2002-05-02,LOCAL,22,WOOLLERTON PARK,10,22,WOOLLERTON PARK,257526,na,na,na,na,47742,na,na,70201,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968487W,ACRA,QIAN XI AQUARIUM & SUPPLY,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-06,2002-05-06,LOCAL,317,OUTRAM ROAD,01,33,CONCORDE SHOPPING CENTRE,169075,na,na,na,na,46212,na,na,46213,na,na,1,ALANTIC AQUARIUM SUPPLY,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968870X,ACRA,QUILT WI QIQI,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Cancelled,2002-05-10,2002-05-10,LOCAL,25,COUNTRYSIDE ROAD,na,na,na,789791,na,na,na,na,47715,na,na,46900,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968893W,ACRA,QI WEN TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-10,2002-05-10,LOCAL,10,ANSON ROAD,11,17,INTERNATIONAL PLAZA,079903,na,na,na,na,46100,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52968986C,ACRA,QIAN HAI GENERAL TRADING,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-13,2002-05-13,LOCAL,6001,BEACH ROAD,02,14,GOLDEN MILE TOWER,199589,na,na,na,na,46900,na,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52969049K,ACRA,QIN DE ENGRG,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Ceased Registration,2002-05-14,2002-05-14,LOCAL,17,DEFU LANE 10,01,340,DEFU INDUSTRIAL ESTATE,539198,na,na,na,na,43909,na,na,42101,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
52969485M,ACRA,QI QI FOOT REFLEXOLOGY CENTRE,Sole Proprietorship/ Partnership,Sole-Proprietor,na,na,Terminated,2002-05-18,2002-05-18,LOCAL,1,PARK ROAD,02,54,PEOPLE'S PARK COMPLEX,059108,na,na,na,na,96024,na,na,96024,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
